relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_id,manual_review_status,manual_face_count,review_method,reviewed_face_boxes_json,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,condition_label,category_notes,category_review_status
day4/members/allie/14_0034.webp,14_0034.webp,webp,199722,20829fe62d87abeae77e79d6b0cb2f28877c77384b41fa27aa30eae28eead582,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,14_0034,42,day4/members/allie/14_0034.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":786,""y1"":1163,""x2"":917,""y2"":1365},{""x1"":1746,""y1"":1266,""x2"":1906,""y2"":1467},{""x1"":2707,""y1"":1171,""x2"":2882,""y2"":1394}]",multi_face,small,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/luca/08_0407.webp,08_0407.webp,webp,97420,07f8bdaa49140f3511abfa715d0022f12e5241e8577a1094d957331b8fbd5d19,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0407,42,day1/members/luca/08_0407.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1101,""y1"":1725,""x2"":1536,""y2"":2157}]",single_face,medium,yes,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,single_face|medium|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/luca/20_0597.webp,20_0597.webp,webp,247904,a051cf6cc30b250e642fd62d67fbcc25aa4b690816ef28c1d080c636a8a418ae,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,20_0597,42,day2/members/luca/20_0597.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/klaus/16_0178.webp,16_0178.webp,webp,128826,548db7e8bd032d2a01a41dc3fe4861622e0b40fe3d5bffce97325a394f458467,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,16_0178,42,day1/members/klaus/16_0178.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/tien/20_0160.webp,20_0160.webp,webp,113198,160bd8ceb3af837ecf6b2bf3bbb00f912a9d7457f5b9f479704f34465241c921,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,20_0160,42,day3/members/tien/20_0160.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":3625,""y1"":1693,""x2"":3777,""y2"":1886},{""x1"":2532,""y1"":1545,""x2"":2627,""y2"":1657}]",multi_face,small,yes,pending_review,yes,yes,yes,low,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/onanong/18_0324.webp,18_0324.webp,webp,157448,ea457e07816b1deba27613b6592c2cffdbd6dc1c0d49770e8325cc27e2a2c160,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,18_0324,42,day1/members/onanong/18_0324.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,no_face|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/stevan/12_0264.webp,12_0264.webp,webp,164156,ef224648cfcbb3a8de49d5b9231bd641057ce4e2b575d39236697732410da474,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,12_0264,42,day4/members/stevan/12_0264.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":55,""y1"":1391,""x2"":486,""y2"":1960},{""x1"":3324,""y1"":857,""x2"":3412,""y2"":978},{""x1"":1954,""y1"":925,""x2"":2008,""y2"":988},{""x1"":2283,""y1"":949,""x2"":2364,""y2"":1036},{""x1"":2685,""y1"":837,""x2"":2775,""y2"":927}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/florian/15_0120.webp,15_0120.webp,webp,121522,818369fccc6ee033db8bc03750860f657c7b97ed2e96bf6a0a7ed65cccc895d6,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,15_0120,42,day2/members/florian/15_0120.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/cathal/13_0067.webp,13_0067.webp,webp,219420,08f2f15132633faf8a1136c9db0e4354ea13fff1edbd9efd1a80de2fa36752a0,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,13_0067,42,day1/members/cathal/13_0067.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":2105,""y1"":690,""x2"":2248,""y2"":878}]",single_face,small,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,single_face|small|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/luca/11_0071.webp,11_0071.webp,webp,187982,02f2b2c51e064321fbfb0b9e6febdec6655e02b9b1fc595bf8cccfab2204a769,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,11_0071,42,day1/members/luca/11_0071.webp,yes,8,manual reviewer-app verification by the project reviewers,"[{""x1"":2043,""y1"":1324,""x2"":2136,""y2"":1436},{""x1"":8,""y1"":1341,""x2"":131,""y2"":1491},{""x1"":1661,""y1"":1311,""x2"":1741,""y2"":1402},{""x1"":1911,""y1"":1231,""x2"":1983,""y2"":1310},{""x1"":2357,""y1"":1409,""x2"":2448,""y2"":1521},{""x1"":438,""y1"":1373,""x2"":539,""y2"":1497},{""x1"":2316,""y1"":1218,""x2"":2397,""y2"":1312},{""x1"":1052,""y1"":1345,""x2"":1135,""y2"":1460}]",multi_face,very_small_or_distant,yes,pending_review,yes,no,no,low,not_assessed_in_face_review,no,multi_face|very_small_or_distant|edge_or_partial|downward_egocentric|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/allie/15_0612.webp,15_0612.webp,webp,203512,711b0e5e1ef5ee427db577addb9c925321b4dc8157db891b34924d392d4e0f36,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,15_0612,42,day1/members/allie/15_0612.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":3704,""y1"":701,""x2"":3838,""y2"":932}]",single_face,small,yes,pending_review,no,no,no,low,not_assessed_in_face_review,no,single_face|small|edge_or_partial|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/allie/10_0464.webp,10_0464.webp,webp,233992,e47c3f23a5b0ef595cfbb1a733a54abb1a4424cea64c2e521e3d60db849e411e,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,10_0464,42,day1/members/allie/10_0464.webp,yes,6,manual reviewer-app verification by the project reviewers,"[{""x1"":3276,""y1"":773,""x2"":3406,""y2"":970},{""x1"":2584,""y1"":568,""x2"":2678,""y2"":701},{""x1"":123,""y1"":1139,""x2"":223,""y2"":1255},{""x1"":487,""y1"":1103,""x2"":583,""y2"":1211},{""x1"":870,""y1"":1114,""x2"":952,""y2"":1204},{""x1"":614,""y1"":991,""x2"":691,""y2"":1078}]",multi_face,small,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|small|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bao/13_0189.webp,13_0189.webp,webp,227934,70aa31a4437db602fd4365f9a9c16f23f0a6451601fa13278a62ed291c2bb522,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,13_0189,42,day4/members/bao/13_0189.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":2838,""y1"":725,""x2"":2984,""y2"":926},{""x1"":3514,""y1"":328,""x2"":3719,""y2"":587},{""x1"":1865,""y1"":1249,""x2"":1984,""y2"":1390},{""x1"":2408,""y1"":1076,""x2"":2532,""y2"":1222},{""x1"":1416,""y1"":1393,""x2"":1530,""y2"":1520},{""x1"":1016,""y1"":1598,""x2"":1156,""y2"":1723},{""x1"":186,""y1"":1792,""x2"":329,""y2"":1957}]",multi_face,small,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/bjorn/09_0086.webp,09_0086.webp,webp,224708,208ed01442f9d00374ad813b0e66d8f08e623ce2989a28c11677d86dfae16518,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,09_0086,42,day1/members/bjorn/09_0086.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":3275,""y1"":312,""x2"":3582,""y2"":673},{""x1"":2368,""y1"":389,""x2"":2478,""y2"":515},{""x1"":2991,""y1"":162,""x2"":3180,""y2"":390},{""x1"":0,""y1"":825,""x2"":282,""y2"":1188},{""x1"":2779,""y1"":425,""x2"":2886,""y2"":585},{""x1"":1628,""y1"":463,""x2"":1747,""y2"":616},{""x1"":1202,""y1"":488,""x2"":1303,""y2"":654}]",multi_face,mixed_scale,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/luca/08_0019.webp,08_0019.webp,webp,95830,553353a07d2c35de13a716565da3d5e653e2ea9d6916dfd13bbdde924e635caf,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,08_0019,42,day1/members/luca/08_0019.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,yes,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/florian/12_0445.webp,12_0445.webp,webp,431484,445a4dd34800af6298e7401216706e7714aa53e4fb4935a35287a1b3902f89a8,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,12_0445,42,day2/members/florian/12_0445.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/werner/16_0557.webp,16_0557.webp,webp,368016,de8df6be55b7c6a43dc40c8a2ca4fc0f850ca1718b592a25c7bbc6f6888e6756,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,16_0557,42,day1/members/werner/16_0557.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/allie/15_0146.webp,15_0146.webp,webp,104760,e61a3edf33420dc4c76c86bf9defb29c4bf7ca1b20bb39ef1f07589d9bc4923d,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,15_0146,42,day4/members/allie/15_0146.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":1832,""y1"":1142,""x2"":2062,""y2"":1482},{""x1"":3754,""y1"":1331,""x2"":3838,""y2"":1538}]",multi_face,mixed_scale,yes,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/klaus/17_0578.webp,17_0578.webp,webp,278688,31ae358003976f98a058801fd15c0b4338a6eb88bf4ddf276b5a8c7386bfcda6,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,17_0578,42,day2/members/klaus/17_0578.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":2431,""y1"":157,""x2"":2816,""y2"":559}]",single_face,medium,no,pending_review,no,no,yes,high,not_assessed_in_face_review,no,single_face|medium|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/florian/20_0502.webp,20_0502.webp,webp,165542,31840538e7a7a49428427db321606d744f371fc528e268f6da8195869940c239,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,20_0502,42,day1/members/florian/20_0502.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/allie/16_0484.webp,16_0484.webp,webp,299482,73bc86766256332a974867e05bb8ad688d511151e42ed03f75ea2343761d8138,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,16_0484,42,day2/members/allie/16_0484.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,no_face|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/bjorn/09_0082.webp,09_0082.webp,webp,271202,992c768269a1115bf081d6fbf030943ff8b122cca2001a6814829a5c8c165a13,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,09_0082,42,day1/members/bjorn/09_0082.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":528,""y1"":1045,""x2"":801,""y2"":1351},{""x1"":3487,""y1"":392,""x2"":3765,""y2"":765},{""x1"":2796,""y1"":536,""x2"":2905,""y2"":667},{""x1"":1982,""y1"":689,""x2"":2090,""y2"":820},{""x1"":3290,""y1"":282,""x2"":3432,""y2"":498},{""x1"":3181,""y1"":497,""x2"":3290,""y2"":659},{""x1"":1639,""y1"":760,""x2"":1727,""y2"":907}]",multi_face,mixed_scale,yes,,no,no,no,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/klaus/16_0012.webp,16_0012.webp,webp,311568,b706b7eb930bf6985d312acabb0d31ef957f3f96e3170de51a8651f7ea04262b,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,16_0012,42,day2/members/klaus/16_0012.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1851,""y1"":0,""x2"":2236,""y2"":158}]",single_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,single_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/luca/10_0459.webp,10_0459.webp,webp,218400,7e2129db4f6bb960d04d19a2ed8883b6777c26136f2ffa1c7f376b2c02d50d0f,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,10_0459,42,day1/members/luca/10_0459.webp,yes,8,manual reviewer-app verification by the project reviewers,"[{""x1"":2008,""y1"":1319,""x2"":2099,""y2"":1431},{""x1"":2347,""y1"":1411,""x2"":2440,""y2"":1525},{""x1"":1672,""y1"":1308,""x2"":1753,""y2"":1398},{""x1"":473,""y1"":1434,""x2"":570,""y2"":1549},{""x1"":2420,""y1"":1188,""x2"":2503,""y2"":1280},{""x1"":1066,""y1"":1374,""x2"":1136,""y2"":1475},{""x1"":95,""y1"":1462,""x2"":194,""y2"":1585},{""x1"":1939,""y1"":1183,""x2"":2011,""y2"":1261}]",multi_face,very_small_or_distant,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|very_small_or_distant|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/werner/14_0674.webp,14_0674.webp,webp,174598,c1ae022585d311574abde0cf126dc1dade5642e3d60168d730b8cfac8d07b642,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,14_0674,42,day4/members/werner/14_0674.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":804,""y1"":1038,""x2"":1024,""y2"":1309},{""x1"":2726,""y1"":685,""x2"":2890,""y2"":936},{""x1"":998,""y1"":979,""x2"":1107,""y2"":1126}]",multi_face,small,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|small|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/werner/13_0114.webp,13_0114.webp,webp,297006,e8386b6a1a9f75eeeabd57dab1041b887cb4e0babbbb5b4805fe8e9422eaf53b,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,13_0114,42,day2/members/werner/13_0114.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/klaus/19_0367.webp,19_0367.webp,webp,103854,02eb84a776ac23c944d352ce5ff45e348dd8bf0e2c02e778519642dcde804c6d,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,19_0367,42,day3/members/klaus/19_0367.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":2828,""y1"":547,""x2"":2952,""y2"":648}]",single_face,very_small_or_distant,no,pending_review,no,yes,yes,low,not_assessed_in_face_review,no,single_face|very_small_or_distant|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
