relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day4/members/onanong/11_0656.webp,11_0656.webp,webp,239726,209504f78723614ad9a5183ca36fc83499224b919d6fe69ade9d345bb2ea8161,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,11_0656,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/onanong/11_0656.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,7,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",7,22,0,7
day4/members/stevan/10_0720.webp,10_0720.webp,webp,182404,35ee55edd7763190b9ee38b35c541555cf533399ac89920caa7ceb6b235b767d,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,10_0720,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/10_0720.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,7,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",7,16,0,7
day4/members/stevan/11_0074.webp,11_0074.webp,webp,207776,eb893e8f128f57c070a80c6eb890a6603f84697be2192c6c26324c847eedda88,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,11_0074,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/stevan/11_0074.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,7,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",7,16,0,7
day1/members/allie/09_0273.webp,09_0273.webp,webp,275200,e6d049b1b87b138c6d80b22d6822fd6cec547722b6960822d5bbd1275accdeae,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,09_0273,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/09_0273.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,21,0,6
day1/members/bjorn/09_0300.webp,09_0300.webp,webp,250504,b63cb524e9c280a244c2414bab954457e79c5966e765266f29ceaf7065f575a6,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,09_0300,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/09_0300.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,25,0,6
day1/members/cathal/14_0708.webp,14_0708.webp,webp,193606,8c87baf9e75c12fa6bbcf25d83d5c3627ccb3ec62e16b01a8658ff739e65c8bf,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,14_0708,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/14_0708.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,14,0,6
day1/members/florian/17_0649.webp,17_0649.webp,webp,237928,903fdac667dd4648aa97539cb4b947ee24ce0ee50f5d2e24f0c850d6a376004d,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,17_0649,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/17_0649.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,15,0,6
day1/members/onanong/14_0406.webp,14_0406.webp,webp,324266,7915d5c9cb8888a1240256875ecd486b40132a9b492b7dd30c7b3ce8c9a4a50c,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0406,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/14_0406.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,15,0,6
day1/members/stevan/11_0011.webp,11_0011.webp,webp,194176,30b9cb930a56f8cbe1880f92e0ed3119bf96d5f98b1efe7da89cd5b8192de799,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,11_0011,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/11_0011.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,7,0,6
day1/members/stevan/18_0014.webp,18_0014.webp,webp,198988,acd3132e9ac4f5d7c701617cf0d4ed9847617c86d22877f518c860fbca01713e,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,18_0014,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/18_0014.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,15,0,6
day1/members/tien/14_0211.webp,14_0211.webp,webp,288850,b69de2bbc335c616c55b6615203d4cb2b0d283daeb54cb101e6f8b6297ed9908,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,14_0211,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/14_0211.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,22,0,6
day1/members/werner/18_0148.webp,18_0148.webp,webp,255218,7c4a774aaa64f61790f5e068aad949d2050656e102f784883a7c4b1a4fdbcb0b,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,18_0148,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/18_0148.webp,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,15,0,6
day2/members/allie/11_0188.webp,11_0188.webp,webp,295678,2aa99dd571b0d9c5c8d5cabd24bd68bd8f8c8e4722ee787205b8f6d290aadc17,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,11_0188,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/11_0188.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,18,0,6
day2/members/allie/11_0505.webp,11_0505.webp,webp,219672,25c0afd959c5a59b5e6b9923555e9ddcf5de3a8856a006d9f5f6606886a32051,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,11_0505,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/11_0505.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,20,0,6
day2/members/cathal/11_0063.webp,11_0063.webp,webp,218312,392f74bfdfcc740562b06103e143c649eb111bb932583312e27b623a267056e2,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,11_0063,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/11_0063.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,16,0,6
day2/members/stevan/11_0382.webp,11_0382.webp,webp,209062,395eda6a213d67dddf114f1b83e4e2fd8b5558df50d4746f70e5a6218181153b,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,11_0382,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/stevan/11_0382.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,17,0,6
day2/members/werner/20_0007.webp,20_0007.webp,webp,262322,0413fc470a3f71deb17c89b72138111a5b33452ddc03421702171f6777444983,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,20_0007,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/werner/20_0007.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,24,0,6
day3/members/florian/15_0318.webp,15_0318.webp,webp,324858,f003389f6fb0a4cf9862ff0feec9c00798ea146d945c0a0186083f167d238978,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,15_0318,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/florian/15_0318.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,16,0,6
day3/members/stevan/18_0537.webp,18_0537.webp,webp,217954,ac956ad074cfc812ed1864d05012c56e6d687b5f54feac17414b1eddd22a09a9,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,18_0537,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/18_0537.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,15,0,6
day3/members/stevan/20_0667.webp,20_0667.webp,webp,208398,5ca61954f229b03905bb738dfb3c79dcc46bf66943c54dccf5a0cbd4fc2d075e,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,20_0667,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/20_0667.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,13,0,6
day3/members/stevan/20_0682.webp,20_0682.webp,webp,134156,b483725d4dd4cb4a09c8010c919acacdab58b75eee400cbe7925129f48914999,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,20_0682,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/stevan/20_0682.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,mixed_scale,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,9,0,6
day4/members/bjorn/13_0126.webp,13_0126.webp,webp,198544,16db177531773273a5eea4393cb9b366e1ce68467cf347d71fc3363cab41322c,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,13_0126,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bjorn/13_0126.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,16,0,6
day4/members/florian/13_0005.webp,13_0005.webp,webp,275154,36a93dcd7676d1105df60242c7287aef4ec4b25f5171107afc4c1ef6c782ac3b,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,13_0005,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/florian/13_0005.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,26,0,6
day4/members/klaus/11_0401.webp,11_0401.webp,webp,214004,706618661175edd5f95f749ff052825756f02b838734f17fe13a98d64ef5bcc7,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,11_0401,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/klaus/11_0401.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,13,0,6
day4/members/klaus/13_0503.webp,13_0503.webp,webp,325956,b5925058c927cf3d9259731a07a154cee360f59deca2287486da745ad02aea5b,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,13_0503,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/klaus/13_0503.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,18,0,6
day4/members/luca/11_0464.webp,11_0464.webp,webp,272976,e0294d0fefbcbd9842ec7ac221e89ac66ba49c2d385611d46a02ab2ed267c860,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,11_0464,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/luca/11_0464.webp,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,6,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",6,20,0,6
